"id","zipcode","name","settlement_type_code","settlement_type","city_code","city","state_code","state","office_code","zone"
"73161","33364","Las Guásimas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73162","33364","Los Llanitos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73163","33364","El Camuchí­n","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73164","33364","El Limón","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73165","33364","El Recodo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73166","33364","San José Huisivo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73167","33364","Yoricarichi","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73168","33364","Zapote del Cura","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73169","33364","El Caí­do","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73170","33364","El Corte","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73171","33364","Chaichaco","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73172","33364","El Retanque","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73173","33364","La Jarillosa","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73174","33364","Las Chinacas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73175","33364","El Llano Colorado","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73176","33364","El Porvenir","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73177","33364","Santa Fe","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73178","33365","Arroyo Hondo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73179","33365","Casa Colorada","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73180","33365","El Frijolar","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73181","33365","Guacayvo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73182","33365","La Mesa del Rosario","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73183","33365","Las Borregas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73184","33365","Los Desfiladeros","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73185","33365","Tisiripa","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73186","33365","Charco Prieto","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73187","33365","El Aguajito","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73188","33365","Gorojaqui","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73189","33365","Guadalupe","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73190","33365","Huisivo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73191","33365","La Cieneguita (La Cieneguita de Ochoa)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73192","33365","La Higuerita","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73193","33365","Los Conejos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73194","33365","Palo Santo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73195","33365","Los Llanitos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73196","33365","Montenegro (San Antonio)","9","Colonia","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73197","33365","Cordón de Enmedio","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73198","33365","El Guamúchil","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73199","33365","La Finca (La Higuera)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73200","33365","Las Guásimas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73201","33365","Saucillo de los Lugo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73202","33365","Saucillo de Quiñones","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73203","33365","Todos Santos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73204","33365","Boca de Arroyo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73205","33365","El Jordán","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73206","33365","El Sauz Mocho","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73207","33365","Encino Gordo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73208","33365","Guamuchilito","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73209","33365","La Arenosa","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73210","33365","La Yerbabuena","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73211","33365","Salitrillo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73212","33365","Agua Salada","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73213","33365","El Guamúchil","15","Ejido","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73214","33365","El Potrero","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73215","33365","El Saucillo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73216","33365","Popuayvo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73217","33365","Bajuba","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73218","33365","Chapotillo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73219","33365","Chinajaque","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73220","33365","Ciénega de Urí­as (La Cieneguita)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73221","33365","El Limón","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73222","33365","El Pedregal","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73223","33365","El Arenoso","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73224","33365","El Rincón de Urí­as","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73225","33365","Las Delicias","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73226","33365","San Juan de Dios","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73227","33365","San Raymundo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73228","33365","Santa Rita","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73229","33365","Guerra al Tirano (La Vinata)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73230","33365","La Justina","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73231","33365","La Vinatita","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73232","33365","Las Calabazas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73233","33365","Los Bancos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73234","33365","Los Gavilanes","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73235","33365","Los Jovinos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73236","33365","Saucillo de Zamorano","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73237","33365","Palmarejo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73238","33365","Agua Caliente","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73239","33365","El Camuchí­n","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73240","33365","El Sombrerito","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73241","33365","El Zapote (El Zapote de Chí­nipas)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73242","33365","La Reforma","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73243","33365","Los Ranchitos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73244","33365","Maclovia","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73245","33365","San Tiburcio","29","Ranchería","20","Chí­nipas","8","Chihuahua","33204","Rural"
"73246","33366","Agua Escondida","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73247","33366","Casa Colorada (Mesa Colorada)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73248","33366","Charco Verde","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73249","33366","La Laja (Las Lajas)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73250","33366","Las Tinajas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73251","33366","Los Laureles","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73252","33366","San Pablo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73253","33366","El Saucito","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73254","33366","La Cueva del Burro","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73255","33366","Los Coscomates","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73256","33366","Poriachi","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73257","33366","Satevó","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73258","33366","Terrero Prieto","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73259","33366","El Reparo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73260","33366","El Táscate","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73261","33366","La Laja","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73262","33366","La Misión de Guadalupe","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73263","33366","La Travesí­a","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73264","33366","La Vinatita","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73265","33366","Mochagari","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73266","33366","Rancho Quemado","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73267","33366","Tejanapuchi","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73268","33366","Arroyo de la Yerba","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73269","33366","Carretas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73270","33366","El Guamúchil","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73271","33366","El Limoncito","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73272","33366","La Mojonera","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73273","33366","San Miguel","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73274","33366","Saucillo de Breach (El Saucillo)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73275","33366","Sonogoris","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73276","33366","Guadalupe Victoria","28","Pueblo","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73277","33366","Benjamí­n M. Chaparro (Santa Ana)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73278","33366","El Arroyo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73279","33366","El Sauz","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73280","33366","El Tepehuaje","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73281","33366","Fumiagueda","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73282","33366","Guasisaco de Russo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73283","33366","La Ciénega","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73284","33366","Las Palomas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73285","33366","Tajirachi","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73286","33366","Desechos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73287","33366","El Rosario","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73288","33366","El Vallecillo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73289","33366","Hacienda Vieja (La Hacienda)","24","Hacienda","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73290","33366","Los Alamillos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73291","33366","Los Gachupines","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73292","33366","Babarocos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73293","33366","El Siviri","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73294","33366","El Trigo de Russo (El Trigo)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73295","33366","Gí¼isiego","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73296","33366","Guasaremo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73297","33366","La Vinaterí­a","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73298","33366","Los Bají­os","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73299","33366","Los Hornos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73300","33366","Los Llanitos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73301","33366","San Agustín","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73302","33366","Las Tunas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73303","33366","El Aguaje","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73304","33366","El Duraznito","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73305","33366","Los Bitachis","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73306","33366","Los Pinos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73307","33367","Bacusico","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73308","33367","Camino Ancho","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73309","33367","Cituchi","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73310","33367","El Durazno (El Duraznito)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73311","33367","El Limón","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73312","33367","La Cumbre","15","Ejido","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73313","33367","La Nopalera","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73314","33367","Mesa de Guasachi","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73315","33367","Mesa Pinosa","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73316","33367","Naranjitos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73317","33367","Agua Caliente","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73318","33367","Boriegachi","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73319","33367","Canelas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73320","33367","El Cusal","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73321","33367","El Duraznito (Rancho el Perro)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73322","33367","El Majoy","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73323","33367","El Muerto","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73324","33367","Guacharare","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73325","33367","Los Alamillos de Loreto","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73326","33367","Ocoibo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73327","33367","El Manzanillal","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73328","33367","El Puerto Bajo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73329","33367","Guazizaco","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73330","33367","La Cumbre","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73331","33367","La Finca","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73332","33367","Taunas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
